order_id,order_line_id,sku,qty,unit_price,gross_sales,promo_id,discount_amt,net_sales
O0005537,O0005537-3,SKU00329,1,37.64,37.64,,0.0,37.64
O0005538,O0005538-1,SKU00356,1,12.98,12.98,,0.0,12.98
O0005538,O0005538-2,SKU00150,1,41.46,41.46,,0.0,41.46
O0005539,O0005539-1,SKU00028,1,35.88,35.88,,0.0,35.88
O0005539,O0005539-2,SKU00296,1,48.03,48.03,,0.0,48.03
O0005539,O0005539-3,SKU00217,1,31.07,31.07,,0.0,31.07
O0005540,O0005540-1,SKU00319,1,45.64,45.64,,0.0,45.64
O0005540,O0005540-2,SKU00248,1,48.06,48.06,,0.0,48.06
O0005540,O0005540-3,SKU00326,2,34.94,69.88,,0.0,69.88
O0005540,O0005540-4,SKU00153,1,61.1,61.1,P0043,5.0,56.1
O0005541,O0005541-1,SKU00359,1,26.27,26.27,,0.0,26.27
O0005541,O0005541-2,SKU00168,1,26.49,26.49,,0.0,26.49
O0005542,O0005542-1,SKU00384,1,16.39,16.39,,0.0,16.39
O0005543,O0005543-1,SKU00238,2,69.04,138.08,,0.0,138.08
O0005543,O0005543-2,SKU00217,1,31.07,31.07,,0.0,31.07
O0005543,O0005543-3,SKU00273,1,56.47,56.47,,0.0,56.47
O0005543,O0005543-4,SKU00306,1,36.9,36.9,,0.0,36.9
O0005544,O0005544-1,SKU00194,1,40.96,40.96,,0.0,40.96
O0005545,O0005545-1,SKU00070,1,44.51,44.51,,0.0,44.51
O0005545,O0005545-2,SKU00071,1,50.63,50.63,,0.0,50.63
O0005545,O0005545-3,SKU00141,1,78.13,78.13,,0.0,78.13
O0005546,O0005546-1,SKU00296,1,48.03,48.03,,0.0,48.03
O0005546,O0005546-2,SKU00040,1,46.34,46.34,,0.0,46.34
O0005547,O0005547-1,SKU00037,1,30.33,30.33,,0.0,30.33
O0005547,O0005547-2,SKU00266,2,28.62,57.24,P0043,5.0,52.24
O0005548,O0005548-1,SKU00163,1,29.45,29.45,,0.0,29.45
O0005548,O0005548-2,SKU00342,1,38.94,38.94,,0.0,38.94
O0005548,O0005548-3,SKU00290,1,42.67,42.67,,0.0,42.67
O0005549,O0005549-1,SKU00218,1,16.49,16.49,,0.0,16.49
O0005550,O0005550-1,SKU00003,1,28.95,28.95,,0.0,28.95
O0005550,O0005550-2,SKU00134,1,31.13,31.13,P0043,5.0,26.13
O0005551,O0005551-1,SKU00327,1,44.41,44.41,,0.0,44.41
O0005552,O0005552-1,SKU00360,1,93.89,93.89,,0.0,93.89
O0005553,O0005553-1,SKU00168,1,26.49,26.49,,0.0,26.49
O0005553,O0005553-2,SKU00245,1,49.62,49.62,,0.0,49.62
O0005554,O0005554-1,SKU00328,1,35.12,35.12,,0.0,35.12
O0005554,O0005554-2,SKU00134,3,31.13,93.39,,0.0,93.39
O0005554,O0005554-3,SKU00335,1,18.97,18.97,,0.0,18.97
O0005555,O0005555-1,SKU00300,1,29.05,29.05,,0.0,29.05
O0005555,O0005555-2,SKU00024,1,39.92,39.92,,0.0,39.92
O0005555,O0005555-3,SKU00148,2,39.39,78.78,,0.0,78.78
O0005556,O0005556-1,SKU00228,1,106.95,106.95,,0.0,106.95
O0005557,O0005557-1,SKU00123,1,28.95,28.95,,0.0,28.95
O0005557,O0005557-2,SKU00184,3,34.06,102.18,,0.0,102.18
O0005557,O0005557-3,SKU00076,2,31.8,63.6,,0.0,63.6
O0005557,O0005557-4,SKU00024,1,39.92,39.92,,0.0,39.92
O0005558,O0005558-1,SKU00086,1,72.82,72.82,,0.0,72.82
O0005558,O0005558-2,SKU00097,2,30.01,60.02,,0.0,60.02
O0005559,O0005559-1,SKU00235,1,46.43,46.43,,0.0,46.43
O0005559,O0005559-2,SKU00343,2,45.56,91.12,,0.0,91.12
O0005560,O0005560-1,SKU00371,3,48.42,145.26,,0.0,145.26
O0005560,O0005560-2,SKU00267,1,82.59,82.59,,0.0,82.59
O0005560,O0005560-3,SKU00155,1,44.19,44.19,,0.0,44.19
O0005560,O0005560-4,SKU00097,2,30.01,60.02,,0.0,60.02
O0005561,O0005561-1,SKU00236,1,32.17,32.17,,0.0,32.17
O0005562,O0005562-1,SKU00232,1,34.95,34.95,,0.0,34.95
O0005562,O0005562-2,SKU00283,1,85.39,85.39,,0.0,85.39
O0005562,O0005562-3,SKU00118,2,21.46,42.92,,0.0,42.92
O0005562,O0005562-4,SKU00039,1,59.8,59.8,,0.0,59.8
O0005563,O0005563-1,SKU00264,1,27.04,27.04,,0.0,27.04
O0005563,O0005563-2,SKU00010,1,32.93,32.93,,0.0,32.93
O0005564,O0005564-1,SKU00285,1,40.54,40.54,,0.0,40.54
O0005564,O0005564-2,SKU00149,1,26.89,26.89,,0.0,26.89
O0005564,O0005564-3,SKU00105,2,52.33,104.66,,0.0,104.66
O0005565,O0005565-1,SKU00293,1,70.96,70.96,,0.0,70.96
O0005565,O0005565-2,SKU00367,1,50.59,50.59,,0.0,50.59
O0005566,O0005566-1,SKU00204,3,59.25,177.75,,0.0,177.75
O0005566,O0005566-2,SKU00381,1,81.55,81.55,,0.0,81.55
O0005567,O0005567-1,SKU00326,1,34.94,34.94,,0.0,34.94
O0005567,O0005567-2,SKU00157,1,70.71,70.71,,0.0,70.71
O0005567,O0005567-3,SKU00290,1,42.67,42.67,,0.0,42.67
O0005567,O0005567-4,SKU00173,1,61.04,61.04,,0.0,61.04
O0005568,O0005568-1,SKU00372,1,19.15,19.15,,0.0,19.15
O0005569,O0005569-1,SKU00285,2,40.54,81.08,,0.0,81.08
O0005569,O0005569-2,SKU00316,2,21.03,42.06,,0.0,42.06
O0005570,O0005570-1,SKU00007,1,32.91,32.91,P0043,5.0,27.91
O0005570,O0005570-2,SKU00331,3,21.15,63.45,,0.0,63.45
O0005570,O0005570-3,SKU00041,1,31.32,31.32,,0.0,31.32
O0005571,O0005571-1,SKU00238,1,69.04,69.04,,0.0,69.04
O0005572,O0005572-1,SKU00219,2,65.58,131.16,,0.0,131.16
O0005572,O0005572-2,SKU00346,1,102.61,102.61,,0.0,102.61
O0005573,O0005573-1,SKU00018,3,20.66,61.98,,0.0,61.98
O0005574,O0005574-1,SKU00261,1,86.51,86.51,,0.0,86.51
O0005575,O0005575-1,SKU00237,3,54.4,163.2,,0.0,163.2
O0005575,O0005575-2,SKU00206,1,31.05,31.05,,0.0,31.05
O0005576,O0005576-1,SKU00154,2,62.36,124.72,,0.0,124.72
O0005576,O0005576-2,SKU00366,1,33.09,33.09,,0.0,33.09
O0005577,O0005577-1,SKU00113,1,49.01,49.01,P0043,5.0,44.01
O0005577,O0005577-2,SKU00176,2,24.92,49.84,,0.0,49.84
O0005577,O0005577-3,SKU00166,1,65.47,65.47,,0.0,65.47
O0005578,O0005578-1,SKU00227,2,105.48,210.96,,0.0,210.96
O0005578,O0005578-2,SKU00319,1,45.64,45.64,,0.0,45.64
O0005579,O0005579-1,SKU00388,1,37.93,37.93,P0043,5.0,32.93
O0005580,O0005580-1,SKU00106,1,24.61,24.61,P0043,5.0,19.61
O0005580,O0005580-2,SKU00124,1,29.76,29.76,,0.0,29.76
O0005580,O0005580-3,SKU00289,1,47.79,47.79,,0.0,47.79
O0005580,O0005580-4,SKU00181,1,47.26,47.26,,0.0,47.26
O0005581,O0005581-1,SKU00211,1,88.68,88.68,,0.0,88.68
O0005581,O0005581-2,SKU00016,1,33.83,33.83,,0.0,33.83
O0005582,O0005582-1,SKU00350,1,53.2,53.2,,0.0,53.2
O0005583,O0005583-1,SKU00058,1,55.01,55.01,,0.0,55.01
O0005583,O0005583-2,SKU00129,1,38.65,38.65,,0.0,38.65
O0005583,O0005583-3,SKU00292,1,51.63,51.63,,0.0,51.63
O0005584,O0005584-1,SKU00203,1,71.32,71.32,,0.0,71.32
O0005584,O0005584-2,SKU00249,1,31.28,31.28,,0.0,31.28
O0005584,O0005584-3,SKU00024,1,39.92,39.92,,0.0,39.92
O0005584,O0005584-4,SKU00270,1,46.55,46.55,,0.0,46.55
O0005585,O0005585-1,SKU00297,1,39.78,39.78,,0.0,39.78
O0005586,O0005586-1,SKU00143,1,18.48,18.48,,0.0,18.48
O0005587,O0005587-1,SKU00166,1,65.47,65.47,,0.0,65.47
O0005587,O0005587-2,SKU00289,1,47.79,47.79,,0.0,47.79
O0005587,O0005587-3,SKU00267,1,82.59,82.59,,0.0,82.59
O0005588,O0005588-1,SKU00021,1,49.41,49.41,,0.0,49.41
O0005589,O0005589-1,SKU00050,1,25.95,25.95,,0.0,25.95
O0005590,O0005590-1,SKU00008,1,26.23,26.23,,0.0,26.23
O0005590,O0005590-2,SKU00396,1,15.54,15.54,,0.0,15.54
O0005590,O0005590-3,SKU00388,1,37.93,37.93,P0043,5.0,32.93
O0005591,O0005591-1,SKU00366,1,33.09,33.09,,0.0,33.09
O0005591,O0005591-2,SKU00291,1,33.52,33.52,,0.0,33.52
O0005592,O0005592-1,SKU00084,1,33.92,33.92,,0.0,33.92
O0005593,O0005593-1,SKU00209,1,102.17,102.17,,0.0,102.17
O0005594,O0005594-1,SKU00180,1,37.89,37.89,,0.0,37.89
O0005594,O0005594-2,SKU00345,1,60.26,60.26,,0.0,60.26
O0005595,O0005595-1,SKU00102,1,12.21,12.21,,0.0,12.21
O0005595,O0005595-2,SKU00367,1,50.59,50.59,,0.0,50.59
O0005596,O0005596-1,SKU00002,2,57.3,114.6,,0.0,114.6
O0005597,O0005597-1,SKU00169,1,38.7,38.7,,0.0,38.7
O0005598,O0005598-1,SKU00150,3,41.46,124.38,,0.0,124.38
O0005599,O0005599-1,SKU00153,1,61.1,61.1,,0.0,61.1
O0005599,O0005599-2,SKU00329,2,37.64,75.28,,0.0,75.28
O0005600,O0005600-1,SKU00385,1,57.12,57.12,,0.0,57.12
O0005600,O0005600-2,SKU00168,1,26.49,26.49,,0.0,26.49
O0005600,O0005600-3,SKU00030,1,17.63,17.63,,0.0,17.63
O0005601,O0005601-1,SKU00226,1,84.67,84.67,,0.0,84.67
O0005601,O0005601-2,SKU00294,1,47.23,47.23,P0043,5.0,42.23
O0005602,O0005602-1,SKU00057,2,34.63,69.26,,0.0,69.26
O0005602,O0005602-2,SKU00161,2,12.51,25.02,,0.0,25.02
O0005603,O0005603-1,SKU00170,2,29.26,58.52,,0.0,58.52
O0005604,O0005604-1,SKU00348,1,64.96,64.96,,0.0,64.96
O0005604,O0005604-2,SKU00393,1,14.38,14.38,P0043,5.0,9.38
O0005605,O0005605-1,SKU00134,1,31.13,31.13,,0.0,31.13
O0005605,O0005605-2,SKU00343,1,45.56,45.56,,0.0,45.56
O0005606,O0005606-1,SKU00258,1,50.85,50.85,,0.0,50.85
O0005606,O0005606-2,SKU00037,1,30.33,30.33,,0.0,30.33
O0005606,O0005606-3,SKU00076,1,31.8,31.8,,0.0,31.8
O0005606,O0005606-4,SKU00159,1,47.62,47.62,,0.0,47.62
O0005607,O0005607-1,SKU00076,2,31.8,63.6,,0.0,63.6
O0005608,O0005608-1,SKU00384,1,16.39,16.39,,0.0,16.39
O0005609,O0005609-1,SKU00163,2,29.45,58.9,,0.0,58.9
O0005609,O0005609-2,SKU00002,1,57.3,57.3,,0.0,57.3
O0005610,O0005610-1,SKU00283,1,85.39,85.39,,0.0,85.39
O0005610,O0005610-2,SKU00251,1,23.58,23.58,,0.0,23.58
O0005611,O0005611-1,SKU00294,1,47.23,47.23,,0.0,47.23
O0005611,O0005611-2,SKU00184,1,34.06,34.06,,0.0,34.06
O0005612,O0005612-1,SKU00051,1,57.83,57.83,,0.0,57.83
O0005612,O0005612-2,SKU00217,1,31.07,31.07,,0.0,31.07
O0005613,O0005613-1,SKU00291,1,33.52,33.52,,0.0,33.52
O0005613,O0005613-2,SKU00387,1,38.08,38.08,,0.0,38.08
O0005614,O0005614-1,SKU00310,1,44.67,44.67,,0.0,44.67
O0005614,O0005614-2,SKU00311,1,60.22,60.22,,0.0,60.22
O0005615,O0005615-1,SKU00099,1,22.33,22.33,,0.0,22.33
O0005615,O0005615-2,SKU00263,2,21.58,43.16,,0.0,43.16
O0005615,O0005615-3,SKU00144,1,27.92,27.92,,0.0,27.92
O0005616,O0005616-1,SKU00088,1,49.61,49.61,,0.0,49.61
O0005616,O0005616-2,SKU00015,2,66.48,132.96,,0.0,132.96
O0005617,O0005617-1,SKU00124,1,29.76,29.76,,0.0,29.76
O0005618,O0005618-1,SKU00357,1,23.0,23.0,,0.0,23.0
O0005618,O0005618-2,SKU00138,1,17.97,17.97,,0.0,17.97
O0005618,O0005618-3,SKU00267,1,82.59,82.59,,0.0,82.59
O0005619,O0005619-1,SKU00134,1,31.13,31.13,,0.0,31.13
O0005619,O0005619-2,SKU00296,1,48.03,48.03,,0.0,48.03
O0005619,O0005619-3,SKU00041,1,31.32,31.32,,0.0,31.32
O0005620,O0005620-1,SKU00323,1,39.02,39.02,,0.0,39.02
O0005620,O0005620-2,SKU00224,1,53.56,53.56,,0.0,53.56
O0005621,O0005621-1,SKU00390,1,38.26,38.26,,0.0,38.26
O0005621,O0005621-2,SKU00023,2,57.22,114.44,,0.0,114.44
O0005622,O0005622-1,SKU00231,1,34.06,34.06,,0.0,34.06
O0005622,O0005622-2,SKU00389,1,51.94,51.94,,0.0,51.94
O0005623,O0005623-1,SKU00095,1,53.11,53.11,,0.0,53.11
O0005624,O0005624-1,SKU00301,1,30.77,30.77,,0.0,30.77
O0005625,O0005625-1,SKU00043,1,50.54,50.54,,0.0,50.54
O0005625,O0005625-2,SKU00175,1,44.19,44.19,,0.0,44.19
O0005626,O0005626-1,SKU00062,1,38.63,38.63,,0.0,38.63
O0005626,O0005626-2,SKU00213,1,45.05,45.05,,0.0,45.05
O0005627,O0005627-1,SKU00060,3,76.86,230.58,,0.0,230.58
O0005627,O0005627-2,SKU00230,1,49.13,49.13,,0.0,49.13
O0005628,O0005628-1,SKU00038,1,50.53,50.53,,0.0,50.53
O0005629,O0005629-1,SKU00345,1,60.26,60.26,,0.0,60.26
O0005629,O0005629-2,SKU00258,3,50.85,152.55,,0.0,152.55
O0005629,O0005629-3,SKU00262,1,10.7,10.7,,0.0,10.7
O0005629,O0005629-4,SKU00179,1,14.26,14.26,,0.0,14.26
O0005630,O0005630-1,SKU00236,1,32.17,32.17,,0.0,32.17
O0005630,O0005630-2,SKU00162,1,65.18,65.18,,0.0,65.18
O0005630,O0005630-3,SKU00385,1,57.12,57.12,,0.0,57.12
O0005631,O0005631-1,SKU00093,1,55.17,55.17,,0.0,55.17
O0005632,O0005632-1,SKU00013,1,31.04,31.04,,0.0,31.04
O0005632,O0005632-2,SKU00229,1,74.74,74.74,,0.0,74.74
O0005633,O0005633-1,SKU00115,1,25.28,25.28,,0.0,25.28
O0005634,O0005634-1,SKU00396,2,15.54,31.08,,0.0,31.08
O0005634,O0005634-2,SKU00050,2,25.95,51.9,,0.0,51.9
O0005634,O0005634-3,SKU00357,1,23.0,23.0,,0.0,23.0
O0005634,O0005634-4,SKU00321,2,13.85,27.7,,0.0,27.7
O0005635,O0005635-1,SKU00270,1,46.55,46.55,,0.0,46.55
O0005635,O0005635-2,SKU00377,1,39.6,39.6,,0.0,39.6
O0005636,O0005636-1,SKU00063,1,26.13,26.13,,0.0,26.13
O0005636,O0005636-2,SKU00098,1,54.0,54.0,,0.0,54.0
O0005637,O0005637-1,SKU00275,1,50.32,50.32,,0.0,50.32
O0005637,O0005637-2,SKU00357,1,23.0,23.0,,0.0,23.0
O0005638,O0005638-1,SKU00335,1,18.97,18.97,,0.0,18.97
O0005638,O0005638-2,SKU00378,1,38.51,38.51,,0.0,38.51
O0005639,O0005639-1,SKU00174,1,57.96,57.96,P0043,5.0,52.96
O0005639,O0005639-2,SKU00391,1,57.23,57.23,P0043,5.0,52.23
O0005640,O0005640-1,SKU00259,1,40.89,40.89,,0.0,40.89
O0005641,O0005641-1,SKU00016,1,33.83,33.83,,0.0,33.83
O0005641,O0005641-2,SKU00143,1,18.48,18.48,P0043,5.0,13.48
O0005642,O0005642-1,SKU00326,1,34.94,34.94,,0.0,34.94
O0005642,O0005642-2,SKU00168,2,26.49,52.98,,0.0,52.98
O0005643,O0005643-1,SKU00170,3,29.26,87.78,,0.0,87.78
O0005644,O0005644-1,SKU00108,1,19.31,19.31,,0.0,19.31
O0005645,O0005645-1,SKU00139,1,52.17,52.17,,0.0,52.17
O0005645,O0005645-2,SKU00224,1,53.56,53.56,,0.0,53.56
O0005646,O0005646-1,SKU00199,2,60.64,121.28,,0.0,121.28
O0005646,O0005646-2,SKU00317,1,32.85,32.85,,0.0,32.85
O0005647,O0005647-1,SKU00295,2,42.42,84.84,,0.0,84.84
O0005647,O0005647-2,SKU00379,1,36.36,36.36,,0.0,36.36
O0005647,O0005647-3,SKU00295,1,42.42,42.42,,0.0,42.42
O0005648,O0005648-1,SKU00118,2,21.46,42.92,,0.0,42.92
O0005649,O0005649-1,SKU00243,3,34.82,104.46,,0.0,104.46
O0005649,O0005649-2,SKU00159,1,47.62,47.62,,0.0,47.62
O0005650,O0005650-1,SKU00398,1,85.14,85.14,,0.0,85.14
O0005650,O0005650-2,SKU00052,1,57.74,57.74,,0.0,57.74
O0005651,O0005651-1,SKU00001,2,32.38,64.76,,0.0,64.76
O0005652,O0005652-1,SKU00169,1,38.7,38.7,,0.0,38.7
O0005652,O0005652-2,SKU00056,3,38.71,116.13,,0.0,116.13
O0005653,O0005653-1,SKU00036,1,42.54,42.54,,0.0,42.54
O0005654,O0005654-1,SKU00395,1,26.26,26.26,,0.0,26.26
O0005655,O0005655-1,SKU00307,2,36.83,73.66,,0.0,73.66
O0005656,O0005656-1,SKU00216,1,68.72,68.72,,0.0,68.72
O0005656,O0005656-2,SKU00273,2,56.47,112.94,,0.0,112.94
O0005657,O0005657-1,SKU00387,1,38.08,38.08,,0.0,38.08
O0005657,O0005657-2,SKU00330,1,61.47,61.47,,0.0,61.47
O0005657,O0005657-3,SKU00205,1,35.8,35.8,,0.0,35.8
O0005658,O0005658-1,SKU00262,1,10.7,10.7,,0.0,10.7
O0005658,O0005658-2,SKU00378,2,38.51,77.02,,0.0,77.02
O0005658,O0005658-3,SKU00350,1,53.2,53.2,,0.0,53.2
O0005658,O0005658-4,SKU00316,1,21.03,21.03,,0.0,21.03
O0005659,O0005659-1,SKU00104,1,73.97,73.97,,0.0,73.97
O0005659,O0005659-2,SKU00396,3,15.54,46.62,,0.0,46.62
O0005660,O0005660-1,SKU00325,1,27.6,27.6,,0.0,27.6
O0005660,O0005660-2,SKU00145,1,34.93,34.93,,0.0,34.93
O0005661,O0005661-1,SKU00134,2,31.13,62.26,,0.0,62.26
O0005661,O0005661-2,SKU00270,1,46.55,46.55,,0.0,46.55
O0005662,O0005662-1,SKU00125,2,30.05,60.1,,0.0,60.1
O0005662,O0005662-2,SKU00160,1,42.59,42.59,,0.0,42.59
O0005662,O0005662-3,SKU00361,2,44.18,88.36,,0.0,88.36
O0005663,O0005663-1,SKU00399,1,38.17,38.17,P0043,5.0,33.17
O0005663,O0005663-2,SKU00019,1,23.04,23.04,,0.0,23.04
O0005663,O0005663-3,SKU00358,1,36.52,36.52,,0.0,36.52
O0005663,O0005663-4,SKU00302,1,26.48,26.48,,0.0,26.48
O0005664,O0005664-1,SKU00172,1,17.17,17.17,,0.0,17.17
O0005665,O0005665-1,SKU00074,1,76.62,76.62,,0.0,76.62
O0005666,O0005666-1,SKU00119,1,37.15,37.15,,0.0,37.15
O0005666,O0005666-2,SKU00200,1,61.25,61.25,,0.0,61.25
O0005666,O0005666-3,SKU00154,1,62.36,62.36,,0.0,62.36
O0005667,O0005667-1,SKU00275,1,50.32,50.32,,0.0,50.32
O0005667,O0005667-2,SKU00139,1,52.17,52.17,,0.0,52.17
O0005668,O0005668-1,SKU00142,1,61.52,61.52,,0.0,61.52
O0005668,O0005668-2,SKU00357,3,23.0,69.0,,0.0,69.0
O0005668,O0005668-3,SKU00199,1,60.64,60.64,,0.0,60.64
O0005669,O0005669-1,SKU00386,1,42.93,42.93,,0.0,42.93
O0005669,O0005669-2,SKU00326,1,34.94,34.94,,0.0,34.94
O0005669,O0005669-3,SKU00140,1,56.17,56.17,,0.0,56.17
O0005670,O0005670-1,SKU00026,1,45.44,45.44,,0.0,45.44
O0005671,O0005671-1,SKU00351,1,52.83,52.83,,0.0,52.83
O0005671,O0005671-2,SKU00241,1,46.38,46.38,,0.0,46.38
O0005672,O0005672-1,SKU00323,1,39.02,39.02,,0.0,39.02
O0005672,O0005672-2,SKU00308,1,57.22,57.22,,0.0,57.22
O0005672,O0005672-3,SKU00128,1,24.13,24.13,,0.0,24.13
O0005672,O0005672-4,SKU00140,1,56.17,56.17,,0.0,56.17
O0005673,O0005673-1,SKU00041,1,31.32,31.32,,0.0,31.32
O0005673,O0005673-2,SKU00041,1,31.32,31.32,,0.0,31.32
O0005674,O0005674-1,SKU00377,1,39.6,39.6,,0.0,39.6
O0005675,O0005675-1,SKU00008,1,26.23,26.23,,0.0,26.23
O0005675,O0005675-2,SKU00135,1,42.96,42.96,,0.0,42.96
O0005675,O0005675-3,SKU00263,1,21.58,21.58,,0.0,21.58
O0005676,O0005676-1,SKU00307,3,36.83,110.49,,0.0,110.49
O0005676,O0005676-2,SKU00236,3,32.17,96.51,,0.0,96.51
O0005677,O0005677-1,SKU00234,1,20.16,20.16,,0.0,20.16
O0005677,O0005677-2,SKU00157,1,70.71,70.71,,0.0,70.71
O0005677,O0005677-3,SKU00268,3,43.83,131.49,,0.0,131.49
O0005677,O0005677-4,SKU00010,1,32.93,32.93,,0.0,32.93
O0005678,O0005678-1,SKU00269,1,28.75,28.75,,0.0,28.75
O0005678,O0005678-2,SKU00247,1,43.87,43.87,,0.0,43.87
O0005679,O0005679-1,SKU00056,1,38.71,38.71,,0.0,38.71
O0005679,O0005679-2,SKU00269,2,28.75,57.5,,0.0,57.5
O0005679,O0005679-3,SKU00052,1,57.74,57.74,,0.0,57.74
O0005680,O0005680-1,SKU00143,2,18.48,36.96,,0.0,36.96
O0005680,O0005680-2,SKU00004,3,22.35,67.05,,0.0,67.05
O0005680,O0005680-3,SKU00326,1,34.94,34.94,,0.0,34.94
O0005681,O0005681-1,SKU00124,1,29.76,29.76,,0.0,29.76
O0005681,O0005681-2,SKU00021,1,49.41,49.41,,0.0,49.41
O0005682,O0005682-1,SKU00392,1,45.36,45.36,,0.0,45.36
O0005683,O0005683-1,SKU00135,1,42.96,42.96,,0.0,42.96
O0005683,O0005683-2,SKU00181,1,47.26,47.26,,0.0,47.26
O0005683,O0005683-3,SKU00382,1,19.75,19.75,,0.0,19.75
O0005683,O0005683-4,SKU00322,1,22.71,22.71,,0.0,22.71
O0005684,O0005684-1,SKU00391,1,57.23,57.23,,0.0,57.23
O0005684,O0005684-2,SKU00336,1,54.95,54.95,,0.0,54.95
O0005684,O0005684-3,SKU00037,1,30.33,30.33,,0.0,30.33
O0005684,O0005684-4,SKU00255,1,82.33,82.33,,0.0,82.33
O0005685,O0005685-1,SKU00146,1,60.33,60.33,,0.0,60.33
O0005685,O0005685-2,SKU00124,1,29.76,29.76,,0.0,29.76
O0005686,O0005686-1,SKU00393,1,14.38,14.38,,0.0,14.38
O0005686,O0005686-2,SKU00299,3,33.57,100.71,,0.0,100.71
O0005687,O0005687-1,SKU00169,1,38.7,38.7,,0.0,38.7
O0005687,O0005687-2,SKU00349,1,18.05,18.05,,0.0,18.05
O0005688,O0005688-1,SKU00356,1,12.98,12.98,,0.0,12.98
O0005688,O0005688-2,SKU00242,1,41.5,41.5,,0.0,41.5
O0005688,O0005688-3,SKU00105,1,52.33,52.33,,0.0,52.33
O0005689,O0005689-1,SKU00386,1,42.93,42.93,,0.0,42.93
O0005690,O0005690-1,SKU00245,1,49.62,49.62,P0043,5.0,44.62
O0005690,O0005690-2,SKU00357,1,23.0,23.0,,0.0,23.0
O0005690,O0005690-3,SKU00322,1,22.71,22.71,P0043,5.0,17.71
O0005691,O0005691-1,SKU00339,2,36.52,73.04,,0.0,73.04
O0005691,O0005691-2,SKU00250,1,32.56,32.56,,0.0,32.56
O0005691,O0005691-3,SKU00400,1,33.96,33.96,,0.0,33.96
O0005692,O0005692-1,SKU00265,1,26.72,26.72,P0043,5.0,21.72
O0005693,O0005693-1,SKU00050,1,25.95,25.95,,0.0,25.95
O0005693,O0005693-2,SKU00052,1,57.74,57.74,,0.0,57.74
O0005693,O0005693-3,SKU00186,1,34.13,34.13,,0.0,34.13
O0005694,O0005694-1,SKU00383,1,37.66,37.66,,0.0,37.66
O0005694,O0005694-2,SKU00168,1,26.49,26.49,,0.0,26.49
O0005695,O0005695-1,SKU00043,1,50.54,50.54,,0.0,50.54
O0005695,O0005695-2,SKU00327,1,44.41,44.41,,0.0,44.41
O0005696,O0005696-1,SKU00104,1,73.97,73.97,,0.0,73.97
O0005696,O0005696-2,SKU00060,1,76.86,76.86,,0.0,76.86
O0005697,O0005697-1,SKU00242,1,41.5,41.5,,0.0,41.5
O0005697,O0005697-2,SKU00233,1,21.18,21.18,,0.0,21.18
O0005698,O0005698-1,SKU00117,1,30.62,30.62,,0.0,30.62
O0005698,O0005698-2,SKU00304,1,28.55,28.55,,0.0,28.55
O0005699,O0005699-1,SKU00362,1,26.77,26.77,,0.0,26.77
O0005700,O0005700-1,SKU00392,1,45.36,45.36,,0.0,45.36
O0005701,O0005701-1,SKU00228,1,106.95,106.95,,0.0,106.95
O0005701,O0005701-2,SKU00093,2,55.17,110.34,,0.0,110.34
O0005702,O0005702-1,SKU00298,1,21.47,21.47,,0.0,21.47
O0005702,O0005702-2,SKU00022,1,28.83,28.83,P0043,5.0,23.83
O0005702,O0005702-3,SKU00181,1,47.26,47.26,,0.0,47.26
O0005703,O0005703-1,SKU00019,2,23.04,46.08,,0.0,46.08
O0005703,O0005703-2,SKU00046,1,23.8,23.8,,0.0,23.8
O0005704,O0005704-1,SKU00309,1,39.31,39.31,,0.0,39.31
O0005705,O0005705-1,SKU00197,1,32.23,32.23,,0.0,32.23
O0005705,O0005705-2,SKU00022,1,28.83,28.83,,0.0,28.83
O0005706,O0005706-1,SKU00174,1,57.96,57.96,,0.0,57.96
O0005707,O0005707-1,SKU00136,1,52.74,52.74,,0.0,52.74
O0005707,O0005707-2,SKU00143,1,18.48,18.48,,0.0,18.48
O0005707,O0005707-3,SKU00241,2,46.38,92.76,,0.0,92.76
O0005708,O0005708-1,SKU00139,1,52.17,52.17,,0.0,52.17
O0005709,O0005709-1,SKU00110,2,38.93,77.86,,0.0,77.86
O0005710,O0005710-1,SKU00027,1,11.75,11.75,,0.0,11.75
O0005711,O0005711-1,SKU00282,1,46.15,46.15,,0.0,46.15
O0005711,O0005711-2,SKU00013,1,31.04,31.04,,0.0,31.04
O0005711,O0005711-3,SKU00200,2,61.25,122.5,,0.0,122.5
O0005711,O0005711-4,SKU00034,1,45.57,45.57,,0.0,45.57
O0005712,O0005712-1,SKU00155,1,44.19,44.19,,0.0,44.19
O0005712,O0005712-2,SKU00125,1,30.05,30.05,,0.0,30.05
O0005713,O0005713-1,SKU00345,1,60.26,60.26,,0.0,60.26
O0005713,O0005713-2,SKU00141,1,78.13,78.13,,0.0,78.13
O0005713,O0005713-3,SKU00195,1,41.24,41.24,,0.0,41.24
O0005713,O0005713-4,SKU00003,1,28.95,28.95,,0.0,28.95
O0005714,O0005714-1,SKU00152,2,57.95,115.9,,0.0,115.9
O0005714,O0005714-2,SKU00228,1,106.95,106.95,,0.0,106.95
O0005714,O0005714-3,SKU00111,1,50.04,50.04,,0.0,50.04
O0005715,O0005715-1,SKU00339,1,36.52,36.52,,0.0,36.52
O0005715,O0005715-2,SKU00236,1,32.17,32.17,P0043,5.0,27.17
O0005715,O0005715-3,SKU00197,1,32.23,32.23,,0.0,32.23
