order_id,order_ts,store_id,customer_id,channel
O0005172,2024-02-23 18:42:00,S018,C000400,ecom
O0005173,2024-02-23 18:12:00,S005,C001875,store
O0005174,2024-02-23 13:46:00,S022,C001979,store
O0005175,2024-02-23 16:55:00,S003,C001487,store
O0005176,2024-02-23 14:32:00,S021,C001788,store
O0005177,2024-02-24 19:02:00,S014,C001263,store
O0005178,2024-02-24 17:47:00,S020,C001341,store
O0005179,2024-02-24 10:51:00,S015,C001965,store
O0005180,2024-02-24 19:34:00,S028,C000164,store
O0005181,2024-02-24 11:34:00,S020,C000245,store
O0005182,2024-02-24 15:57:00,S016,C000093,store
O0005183,2024-02-24 15:44:00,S008,C002488,ecom
O0005184,2024-02-24 18:09:00,S024,C001659,store
O0005185,2024-02-24 15:37:00,S004,C001625,store
O0005186,2024-02-24 12:48:00,S019,C001671,store
O0005187,2024-02-24 10:12:00,S022,C000211,store
O0005188,2024-02-24 20:03:00,S016,C001377,store
O0005189,2024-02-24 17:16:00,S004,C002382,store
O0005190,2024-02-24 11:54:00,S005,C000325,store
O0005191,2024-02-24 10:12:00,S008,C001618,store
O0005192,2024-02-24 16:35:00,S027,C001815,ecom
O0005193,2024-02-24 20:23:00,S006,C001293,ecom
O0005194,2024-02-24 12:06:00,S030,C002383,store
O0005195,2024-02-24 16:11:00,S028,C001707,store
O0005196,2024-02-24 15:30:00,S006,C000081,ecom
O0005197,2024-02-24 17:38:00,S003,C001708,store
O0005198,2024-02-24 17:55:00,S006,C001961,store
O0005199,2024-02-24 09:48:00,S010,C002024,store
O0005200,2024-02-24 19:55:00,S019,C000544,store
O0005201,2024-02-24 11:42:00,S010,C000296,ecom
O0005202,2024-02-24 13:30:00,S014,C000795,store
O0005203,2024-02-24 20:02:00,S014,C001480,store
O0005204,2024-02-24 12:26:00,S002,C000515,ecom
O0005205,2024-02-24 20:27:00,S020,C001365,ecom
O0005206,2024-02-24 13:19:00,S002,C001680,store
O0005207,2024-02-24 18:05:00,S005,C001118,ecom
O0005208,2024-02-24 16:07:00,S017,C000910,ecom
O0005209,2024-02-24 16:27:00,S014,C001098,ecom
O0005210,2024-02-24 10:55:00,S014,C000461,store
O0005211,2024-02-24 10:30:00,S023,C000210,ecom
O0005212,2024-02-24 10:30:00,S022,C000493,store
O0005213,2024-02-24 12:30:00,S006,C001103,ecom
O0005214,2024-02-24 17:56:00,S013,C001481,store
O0005215,2024-02-24 20:16:00,S013,C002268,ecom
O0005216,2024-02-24 16:35:00,S023,C002498,store
O0005217,2024-02-24 17:48:00,S026,C000656,store
O0005218,2024-02-24 16:14:00,S018,C001349,store
O0005219,2024-02-24 11:43:00,S021,C000738,store
O0005220,2024-02-24 19:11:00,S023,C000031,ecom
O0005221,2024-02-24 11:17:00,S001,C000363,store
O0005222,2024-02-24 16:01:00,S012,C001032,ecom
O0005223,2024-02-24 13:57:00,S005,C001310,ecom
O0005224,2024-02-24 16:52:00,S015,C000876,store
O0005225,2024-02-24 13:21:00,S006,C002334,ecom
O0005226,2024-02-24 12:32:00,S010,C000923,store
O0005227,2024-02-24 13:35:00,S007,C001494,store
O0005228,2024-02-24 14:12:00,S024,C002162,ecom
O0005229,2024-02-24 19:03:00,S024,C000864,ecom
O0005230,2024-02-24 16:38:00,S009,C002237,store
O0005231,2024-02-24 10:19:00,S004,C002409,store
O0005232,2024-02-24 18:24:00,S001,C001140,ecom
O0005233,2024-02-24 18:18:00,S002,C000790,store
O0005234,2024-02-24 18:52:00,S019,C002227,ecom
O0005235,2024-02-24 11:42:00,S001,C000109,ecom
O0005236,2024-02-24 15:33:00,S025,C001780,ecom
O0005237,2024-02-24 20:05:00,S016,C001952,store
O0005238,2024-02-24 10:06:00,S024,C001029,ecom
O0005239,2024-02-24 09:11:00,S006,C000799,store
O0005240,2024-02-24 14:05:00,S011,C000948,store
O0005241,2024-02-24 13:40:00,S013,C000035,store
O0005242,2024-02-24 11:33:00,S002,C000492,store
O0005243,2024-02-24 17:09:00,S024,C002362,ecom
O0005244,2024-02-24 11:40:00,S004,C000607,ecom
O0005245,2024-02-24 16:05:00,S015,C001316,ecom
O0005246,2024-02-24 13:04:00,S010,C001032,store
O0005247,2024-02-24 11:43:00,S009,C001768,store
O0005248,2024-02-24 16:56:00,S017,C000142,ecom
O0005249,2024-02-24 12:43:00,S020,C001097,store
O0005250,2024-02-24 12:54:00,S004,C001953,ecom
O0005251,2024-02-24 14:26:00,S016,C002400,ecom
O0005252,2024-02-24 18:43:00,S009,C000095,store
O0005253,2024-02-24 12:16:00,S019,C001609,store
O0005254,2024-02-24 18:06:00,S029,C000278,store
O0005255,2024-02-24 19:36:00,S027,C000489,ecom
O0005256,2024-02-24 11:24:00,S027,C002359,ecom
O0005257,2024-02-24 12:54:00,S016,C002299,store
O0005258,2024-02-24 10:18:00,S003,C001907,ecom
O0005259,2024-02-24 16:27:00,S008,C000690,store
O0005260,2024-02-24 18:55:00,S009,C002199,ecom
O0005261,2024-02-24 16:11:00,S030,C001131,store
O0005262,2024-02-24 10:05:00,S021,C000709,store
O0005263,2024-02-24 14:00:00,S003,C001236,ecom
O0005264,2024-02-24 16:47:00,S025,C001231,store
O0005265,2024-02-24 09:21:00,S006,C000324,ecom
O0005266,2024-02-24 20:09:00,S013,C001247,store
O0005267,2024-02-24 14:34:00,S008,C001798,store
O0005268,2024-02-24 12:30:00,S020,C001907,store
O0005269,2024-02-24 11:24:00,S003,C002013,ecom
O0005270,2024-02-24 14:37:00,S017,C000554,ecom
O0005271,2024-02-24 13:57:00,S009,C000296,store
O0005272,2024-02-24 12:43:00,S020,C000740,store
O0005273,2024-02-24 14:17:00,S025,C001920,ecom
O0005274,2024-02-24 17:37:00,S006,C001622,store
O0005275,2024-02-24 16:03:00,S024,C001330,store
O0005276,2024-02-24 13:02:00,S010,C001443,store
O0005277,2024-02-24 14:21:00,S017,C000453,store
O0005278,2024-02-24 12:10:00,S021,C001868,store
O0005279,2024-02-24 19:20:00,S024,C001618,ecom
O0005280,2024-02-24 13:40:00,S004,C000241,store
O0005281,2024-02-24 18:44:00,S028,C001899,ecom
O0005282,2024-02-24 12:54:00,S029,C001332,store
O0005283,2024-02-24 19:17:00,S028,C000845,store
O0005284,2024-02-24 15:20:00,S008,C001305,store
O0005285,2024-02-24 13:37:00,S023,C000480,ecom
O0005286,2024-02-24 17:03:00,S028,C001286,ecom
O0005287,2024-02-24 20:15:00,S006,C001498,store
O0005288,2024-02-24 17:50:00,S004,C000593,store
O0005289,2024-02-24 12:10:00,S007,C000378,store
O0005290,2024-02-24 18:54:00,S026,C002305,ecom
O0005291,2024-02-24 09:45:00,S025,C000489,store
O0005292,2024-02-24 16:06:00,S005,C001564,ecom
O0005293,2024-02-24 20:14:00,S004,C000911,store
O0005294,2024-02-24 11:31:00,S029,C001727,store
O0005295,2024-02-24 17:51:00,S018,C000185,store
O0005296,2024-02-24 18:23:00,S013,C000577,ecom
O0005297,2024-02-24 19:57:00,S021,C001492,ecom
O0005298,2024-02-24 17:39:00,S008,C000275,store
O0005299,2024-02-24 19:09:00,S030,C000122,store
O0005300,2024-02-24 14:07:00,S029,C001511,store
O0005301,2024-02-24 11:19:00,S003,C000032,ecom
O0005302,2024-02-24 19:15:00,S027,C000755,ecom
O0005303,2024-02-24 16:56:00,S022,C002082,store
O0005304,2024-02-24 14:34:00,S002,C000391,ecom
O0005305,2024-02-24 17:47:00,S008,C001411,store
O0005306,2024-02-24 14:33:00,S022,C002457,store
O0005307,2024-02-24 10:13:00,S013,C001053,store
O0005308,2024-02-24 09:00:00,S027,C000113,store
O0005309,2024-02-24 19:41:00,S014,C002242,store
O0005310,2024-02-24 10:52:00,S012,C001780,store
O0005311,2024-02-24 13:53:00,S009,C002230,ecom
O0005312,2024-02-24 14:07:00,S005,C000507,store
O0005313,2024-02-24 17:57:00,S002,C001308,ecom
O0005314,2024-02-24 13:44:00,S029,C000839,store
O0005315,2024-02-24 16:53:00,S003,C000907,store
O0005316,2024-02-24 09:25:00,S007,C001875,ecom
O0005317,2024-02-24 11:57:00,S014,C001562,store
O0005318,2024-02-24 10:20:00,S025,C001071,store
O0005319,2024-02-24 12:52:00,S020,C002299,store
O0005320,2024-02-24 16:44:00,S018,C000044,store
O0005321,2024-02-24 20:47:00,S027,C000126,store
O0005322,2024-02-24 09:04:00,S003,C000390,ecom
O0005323,2024-02-24 14:45:00,S025,C000377,ecom
O0005324,2024-02-24 13:14:00,S025,C000462,store
O0005325,2024-02-25 17:31:00,S007,C001180,ecom
O0005326,2024-02-25 20:59:00,S005,C001250,store
O0005327,2024-02-25 20:11:00,S001,C001850,store
O0005328,2024-02-25 10:32:00,S001,C002466,ecom
O0005329,2024-02-25 11:46:00,S003,C001312,store
O0005330,2024-02-25 16:35:00,S005,C002492,store
O0005331,2024-02-25 17:55:00,S021,C001310,store
O0005332,2024-02-25 16:03:00,S028,C002129,store
O0005333,2024-02-25 09:52:00,S019,C001541,ecom
O0005334,2024-02-25 20:10:00,S002,C000286,ecom
O0005335,2024-02-25 11:04:00,S029,C001217,ecom
O0005336,2024-02-25 19:15:00,S028,C001212,ecom
O0005337,2024-02-25 20:27:00,S030,C000830,ecom
O0005338,2024-02-25 19:23:00,S025,C001364,store
O0005339,2024-02-25 14:48:00,S028,C001076,ecom
O0005340,2024-02-25 17:16:00,S030,C002057,store
O0005341,2024-02-25 12:48:00,S025,C001180,store
O0005342,2024-02-25 16:20:00,S010,C001359,store
O0005343,2024-02-25 16:37:00,S002,C001202,store
O0005344,2024-02-25 16:15:00,S004,C001212,store
O0005345,2024-02-25 13:35:00,S013,C000942,store
O0005346,2024-02-25 20:29:00,S016,C001197,ecom
O0005347,2024-02-25 17:41:00,S022,C001106,store
O0005348,2024-02-25 12:03:00,S019,C000820,store
O0005349,2024-02-25 09:14:00,S016,C000358,ecom
O0005350,2024-02-25 14:13:00,S008,C000526,store
O0005351,2024-02-25 09:35:00,S030,C002333,store
O0005352,2024-02-25 09:01:00,S023,C000193,store
O0005353,2024-02-25 17:59:00,S028,C000052,store
O0005354,2024-02-25 13:32:00,S015,C000756,store
O0005355,2024-02-25 09:28:00,S002,C001461,store
O0005356,2024-02-25 09:59:00,S016,C002373,store
O0005357,2024-02-25 18:14:00,S011,C001604,store
O0005358,2024-02-25 10:44:00,S023,C001714,store
O0005359,2024-02-25 20:46:00,S013,C002453,store
O0005360,2024-02-25 11:57:00,S019,C000698,store
O0005361,2024-02-25 17:45:00,S004,C002381,store
O0005362,2024-02-25 12:42:00,S015,C002001,store
O0005363,2024-02-25 17:50:00,S010,C002226,ecom
O0005364,2024-02-25 13:37:00,S014,C001382,ecom
O0005365,2024-02-25 10:54:00,S027,C002279,store
O0005366,2024-02-25 12:58:00,S015,C000276,ecom
O0005367,2024-02-25 10:54:00,S029,C002447,ecom
O0005368,2024-02-25 14:32:00,S029,C000389,ecom
O0005369,2024-02-25 16:10:00,S001,C000044,store
O0005370,2024-02-25 13:52:00,S025,C000902,store
O0005371,2024-02-25 16:57:00,S022,C000628,ecom
O0005372,2024-02-25 13:34:00,S030,C000477,ecom
O0005373,2024-02-25 18:18:00,S016,C000019,ecom
O0005374,2024-02-25 09:04:00,S019,C002312,store
O0005375,2024-02-25 16:45:00,S030,C001443,ecom
O0005376,2024-02-25 19:14:00,S021,C000471,store
O0005377,2024-02-25 18:02:00,S019,C001020,store
O0005378,2024-02-25 11:50:00,S011,C000565,store
O0005379,2024-02-25 18:08:00,S005,C000274,ecom
O0005380,2024-02-25 15:40:00,S001,C001824,ecom
O0005381,2024-02-25 18:27:00,S020,C000603,store
O0005382,2024-02-25 17:39:00,S013,C001419,store
O0005383,2024-02-25 16:17:00,S014,C000352,store
O0005384,2024-02-25 13:33:00,S013,C000588,store
O0005385,2024-02-25 12:14:00,S020,C001431,ecom
O0005386,2024-02-25 13:55:00,S015,C001502,store
O0005387,2024-02-25 11:25:00,S019,C002498,ecom
O0005388,2024-02-25 19:34:00,S006,C001352,store
O0005389,2024-02-25 16:16:00,S019,C002381,ecom
O0005390,2024-02-25 10:29:00,S028,C001594,store
O0005391,2024-02-25 14:30:00,S029,C000683,store
O0005392,2024-02-25 15:55:00,S001,C002268,store
O0005393,2024-02-25 10:57:00,S018,C000767,store
O0005394,2024-02-25 10:58:00,S022,C001135,ecom
O0005395,2024-02-25 18:52:00,S020,C000632,store
O0005396,2024-02-25 12:33:00,S007,C002382,store
O0005397,2024-02-25 09:58:00,S010,C000145,store
O0005398,2024-02-25 19:58:00,S027,C002296,store
O0005399,2024-02-25 15:46:00,S028,C001408,store
O0005400,2024-02-25 09:07:00,S022,C001461,store
O0005401,2024-02-25 14:25:00,S011,C001844,store
O0005402,2024-02-25 19:25:00,S029,C001536,store
O0005403,2024-02-25 10:08:00,S009,C002101,ecom
O0005404,2024-02-25 16:47:00,S013,C002220,store
O0005405,2024-02-25 13:31:00,S001,C001458,store
O0005406,2024-02-25 19:57:00,S003,C001095,store
O0005407,2024-02-25 17:38:00,S004,C001703,ecom
O0005408,2024-02-25 09:42:00,S001,C000790,ecom
O0005409,2024-02-25 15:56:00,S004,C001009,store
O0005410,2024-02-25 20:22:00,S020,C000049,ecom
O0005411,2024-02-25 10:15:00,S005,C002441,store
O0005412,2024-02-25 11:05:00,S009,C002072,ecom
O0005413,2024-02-25 16:38:00,S030,C000285,store
O0005414,2024-02-25 18:04:00,S012,C001323,store
O0005415,2024-02-25 16:47:00,S024,C001240,store
O0005416,2024-02-25 17:10:00,S025,C001603,store
O0005417,2024-02-25 14:26:00,S022,C001391,ecom
O0005418,2024-02-25 16:40:00,S029,C000408,ecom
O0005419,2024-02-25 18:10:00,S020,C000919,store
O0005420,2024-02-25 16:05:00,S015,C000743,store
O0005421,2024-02-25 09:50:00,S017,C002301,store
O0005422,2024-02-25 11:28:00,S007,C000876,store
O0005423,2024-02-25 17:17:00,S010,C001264,ecom
O0005424,2024-02-25 11:44:00,S028,C000275,store
O0005425,2024-02-25 16:22:00,S014,C000912,ecom
O0005426,2024-02-25 19:48:00,S009,C002040,store
O0005427,2024-02-25 12:28:00,S003,C002290,store
O0005428,2024-02-25 09:16:00,S006,C000811,ecom
O0005429,2024-02-25 16:25:00,S006,C000179,ecom
O0005430,2024-02-25 13:01:00,S019,C001208,ecom
O0005431,2024-02-25 10:26:00,S014,C002091,store
O0005432,2024-02-25 19:57:00,S013,C001636,ecom
O0005433,2024-02-25 09:32:00,S012,C001761,store
O0005434,2024-02-25 19:11:00,S001,C000600,store
O0005435,2024-02-25 13:51:00,S019,C000835,store
O0005436,2024-02-25 19:41:00,S009,C002496,store
O0005437,2024-02-25 11:07:00,S012,C000314,ecom
O0005438,2024-02-25 14:01:00,S002,C000484,ecom
O0005439,2024-02-25 17:43:00,S028,C001466,store
O0005440,2024-02-25 19:40:00,S001,C002112,store
O0005441,2024-02-25 13:24:00,S020,C000257,store
O0005442,2024-02-25 19:39:00,S003,C000876,ecom
O0005443,2024-02-25 09:53:00,S001,C002477,store
O0005444,2024-02-25 11:32:00,S007,C001600,store
O0005445,2024-02-25 12:59:00,S019,C000022,store
O0005446,2024-02-25 20:33:00,S010,C000644,store
O0005447,2024-02-25 10:20:00,S022,C000118,store
O0005448,2024-02-25 13:04:00,S002,C001454,store
O0005449,2024-02-25 13:56:00,S008,C001735,store
O0005450,2024-02-25 15:04:00,S021,C001174,store
O0005451,2024-02-25 12:15:00,S019,C002467,store
O0005452,2024-02-25 11:11:00,S013,C002435,ecom
O0005453,2024-02-25 14:17:00,S010,C001022,store
O0005454,2024-02-25 11:44:00,S012,C002311,ecom
O0005455,2024-02-25 12:07:00,S006,C000640,ecom
O0005456,2024-02-25 15:22:00,S004,C002031,ecom
O0005457,2024-02-25 13:47:00,S028,C000457,store
O0005458,2024-02-25 19:29:00,S010,C000464,store
O0005459,2024-02-25 11:09:00,S026,C000334,ecom
O0005460,2024-02-25 17:34:00,S005,C000635,store
O0005461,2024-02-25 17:08:00,S030,C001067,store
O0005462,2024-02-25 09:54:00,S007,C001371,ecom
O0005463,2024-02-25 09:49:00,S008,C001572,store
O0005464,2024-02-25 13:14:00,S017,C000640,store
O0005465,2024-02-25 17:49:00,S013,C000635,store
O0005466,2024-02-25 16:36:00,S014,C002392,store
O0005467,2024-02-25 15:15:00,S017,C001369,ecom
O0005468,2024-02-25 20:55:00,S003,C001292,store
O0005469,2024-02-25 16:40:00,S026,C000928,store
O0005470,2024-02-25 17:31:00,S016,C001057,store
O0005471,2024-02-26 20:14:00,S023,C000013,store
O0005472,2024-02-26 20:13:00,S028,C001912,ecom
O0005473,2024-02-26 14:17:00,S024,C000625,store
O0005474,2024-02-26 17:23:00,S004,C002276,store
O0005475,2024-02-26 16:47:00,S011,C002439,store
O0005476,2024-02-26 19:20:00,S021,C001329,store
O0005477,2024-02-26 18:29:00,S014,C001848,store
O0005478,2024-02-26 15:32:00,S026,C000506,store
O0005479,2024-02-26 11:38:00,S003,C001157,store
O0005480,2024-02-26 09:12:00,S018,C000591,store
O0005481,2024-02-26 17:37:00,S003,C002006,store
O0005482,2024-02-26 16:08:00,S028,C000184,store
O0005483,2024-02-26 19:36:00,S004,C001382,ecom
O0005484,2024-02-26 15:56:00,S014,C001309,ecom
O0005485,2024-02-26 16:29:00,S025,C001139,store
O0005486,2024-02-26 09:42:00,S003,C001604,store
O0005487,2024-02-26 09:00:00,S019,C002198,store
O0005488,2024-02-26 12:45:00,S023,C001656,ecom
O0005489,2024-02-26 15:33:00,S008,C000539,store
O0005490,2024-02-26 14:25:00,S018,C001802,ecom
O0005491,2024-02-26 20:12:00,S013,C001534,store
O0005492,2024-02-26 18:19:00,S017,C001577,store
O0005493,2024-02-26 16:34:00,S004,C002140,store
O0005494,2024-02-26 17:15:00,S002,C002295,store
O0005495,2024-02-26 18:03:00,S006,C002471,ecom
O0005496,2024-02-26 16:51:00,S030,C000710,ecom
O0005497,2024-02-26 09:04:00,S009,C000490,store
O0005498,2024-02-26 18:39:00,S005,C001201,store
O0005499,2024-02-26 19:15:00,S009,C000518,store
O0005500,2024-02-26 10:36:00,S013,C002491,store
O0005501,2024-02-26 20:21:00,S022,C002285,ecom
O0005502,2024-02-26 15:59:00,S007,C000932,store
O0005503,2024-02-26 12:22:00,S023,C001001,ecom
O0005504,2024-02-26 11:20:00,S004,C000455,ecom
O0005505,2024-02-26 14:05:00,S006,C001019,store
O0005506,2024-02-26 12:59:00,S008,C002427,store
O0005507,2024-02-26 09:15:00,S003,C002232,store
O0005508,2024-02-26 17:45:00,S026,C001814,ecom
O0005509,2024-02-26 14:51:00,S011,C000977,ecom
O0005510,2024-02-26 12:08:00,S008,C002206,store
O0005511,2024-02-26 17:18:00,S005,C000139,ecom
O0005512,2024-02-26 18:51:00,S029,C002015,ecom
O0005513,2024-02-26 14:03:00,S028,C001420,ecom
O0005514,2024-02-26 13:04:00,S024,C001285,ecom
O0005515,2024-02-26 17:38:00,S017,C001679,store
O0005516,2024-02-26 11:50:00,S026,C001566,store
O0005517,2024-02-26 20:46:00,S002,C000204,ecom
O0005518,2024-02-26 18:53:00,S015,C000397,ecom
O0005519,2024-02-26 10:22:00,S010,C002260,store
O0005520,2024-02-26 11:54:00,S025,C001498,store
O0005521,2024-02-26 11:33:00,S029,C002287,store
O0005522,2024-02-26 17:08:00,S020,C002467,store
O0005523,2024-02-26 14:02:00,S006,C000171,store
O0005524,2024-02-26 19:22:00,S011,C002282,store
O0005525,2024-02-26 12:25:00,S007,C000120,store
O0005526,2024-02-26 20:56:00,S024,C002174,store
O0005527,2024-02-26 19:51:00,S004,C000831,ecom
O0005528,2024-02-26 13:02:00,S022,C000675,ecom
O0005529,2024-02-26 14:01:00,S001,C000247,store
O0005530,2024-02-26 20:27:00,S027,C000983,store
O0005531,2024-02-26 16:12:00,S015,C002400,store
O0005532,2024-02-26 20:37:00,S004,C000308,store
O0005533,2024-02-26 10:13:00,S028,C001342,ecom
O0005534,2024-02-26 19:26:00,S020,C002030,store
O0005535,2024-02-26 18:32:00,S030,C001339,store
O0005536,2024-02-26 10:28:00,S020,C000826,store
O0005537,2024-02-26 10:18:00,S006,C002421,ecom
O0005538,2024-02-26 20:27:00,S001,C002379,store
O0005539,2024-02-26 11:00:00,S020,C001052,ecom
O0005540,2024-02-26 15:55:00,S021,C000387,store
O0005541,2024-02-26 16:06:00,S004,C001722,ecom
O0005542,2024-02-26 19:33:00,S004,C000565,store
O0005543,2024-02-26 18:59:00,S012,C000746,ecom
O0005544,2024-02-26 13:20:00,S015,C000669,ecom
O0005545,2024-02-26 13:16:00,S019,C001002,ecom
O0005546,2024-02-26 15:31:00,S007,C000441,store
O0005547,2024-02-26 18:00:00,S027,C000445,store
O0005548,2024-02-26 13:26:00,S024,C001167,ecom
O0005549,2024-02-26 14:58:00,S017,C002399,ecom
O0005550,2024-02-26 15:17:00,S012,C000513,ecom
O0005551,2024-02-26 20:03:00,S012,C000317,ecom
O0005552,2024-02-26 16:26:00,S009,C000380,store
O0005553,2024-02-26 10:47:00,S024,C000846,store
O0005554,2024-02-26 19:06:00,S006,C001529,store
O0005555,2024-02-26 14:55:00,S012,C000291,store
O0005556,2024-02-26 14:55:00,S003,C001256,store
O0005557,2024-02-26 18:09:00,S006,C000096,store
O0005558,2024-02-26 12:24:00,S018,C002359,store
O0005559,2024-02-26 13:26:00,S029,C001736,ecom
O0005560,2024-02-26 10:19:00,S005,C001985,store
O0005561,2024-02-26 11:10:00,S028,C001105,ecom
O0005562,2024-02-26 20:18:00,S002,C001391,store
O0005563,2024-02-26 10:00:00,S028,C001603,store
O0005564,2024-02-26 15:32:00,S014,C002071,store
O0005565,2024-02-26 13:01:00,S018,C000422,ecom
O0005566,2024-02-26 16:10:00,S026,C000322,ecom
O0005567,2024-02-26 09:27:00,S002,C002121,ecom
O0005568,2024-02-26 09:22:00,S020,C001416,store
O0005569,2024-02-26 15:16:00,S028,C002406,ecom
O0005570,2024-02-26 18:06:00,S011,C002113,ecom
O0005571,2024-02-26 17:31:00,S020,C001838,store
O0005572,2024-02-26 13:01:00,S021,C000412,store
O0005573,2024-02-26 18:08:00,S019,C000496,store
O0005574,2024-02-26 10:53:00,S014,C001607,store
O0005575,2024-02-26 17:54:00,S026,C000595,store
O0005576,2024-02-26 20:38:00,S024,C001170,ecom
O0005577,2024-02-26 10:22:00,S021,C000141,store
O0005578,2024-02-26 12:10:00,S010,C001346,store
O0005579,2024-02-26 20:57:00,S017,C001312,ecom
O0005580,2024-02-26 15:55:00,S018,C002104,ecom
O0005581,2024-02-26 17:04:00,S021,C000657,ecom
O0005582,2024-02-26 16:12:00,S003,C001967,store
O0005583,2024-02-26 16:58:00,S023,C002204,store
O0005584,2024-02-26 18:18:00,S022,C001819,ecom
O0005585,2024-02-26 17:59:00,S030,C001609,ecom
O0005586,2024-02-26 15:43:00,S016,C000953,store
O0005587,2024-02-26 19:46:00,S028,C001270,ecom
O0005588,2024-02-26 12:17:00,S023,C000345,ecom
O0005589,2024-02-26 12:23:00,S017,C000541,store
O0005590,2024-02-26 10:07:00,S019,C002456,store
O0005591,2024-02-26 18:30:00,S027,C000035,store
O0005592,2024-02-27 13:58:00,S013,C002472,store
O0005593,2024-02-27 17:42:00,S015,C000805,ecom
O0005594,2024-02-27 14:00:00,S015,C000935,store
O0005595,2024-02-27 15:11:00,S014,C000432,store
O0005596,2024-02-27 13:42:00,S025,C000852,store
O0005597,2024-02-27 13:16:00,S017,C000896,store
O0005598,2024-02-27 19:50:00,S012,C000979,store
O0005599,2024-02-27 15:12:00,S019,C000344,store
O0005600,2024-02-27 20:12:00,S009,C000107,store
O0005601,2024-02-27 10:19:00,S004,C001202,store
O0005602,2024-02-27 12:13:00,S016,C000371,store
O0005603,2024-02-27 10:46:00,S029,C001641,ecom
O0005604,2024-02-27 09:41:00,S027,C000152,ecom
O0005605,2024-02-27 14:26:00,S015,C001071,ecom
O0005606,2024-02-27 13:45:00,S010,C002293,store
O0005607,2024-02-27 15:07:00,S014,C001968,store
O0005608,2024-02-27 12:17:00,S002,C001984,store
O0005609,2024-02-27 10:07:00,S022,C002179,store
O0005610,2024-02-27 20:38:00,S004,C000768,store
O0005611,2024-02-27 11:27:00,S007,C000737,ecom
